Cell_ID,Animal_ID,Animal_sex,Behavior,Bregma,Centroid_X,Centroid_Y,Cell_class,Neuron_cluster_ID,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Blank_1,Blank_2,Blank_3,Blank_4,Blank_5,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Fos,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf
d197778d-1003-406b-a381-6b7e41bbd1ea,19,Female,Parenting,0.21,-2226.936653,-2315.741037,OD Mature 2,,0,0,0,0,0,8.300365148,0,0,0,0,4.150151444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.150151444,0,4.150151444,0,0,0,0,0,0,0,0,4.150151444,0,0,0,0,4.150151444,4.150151444,0,0,103.761088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.59948664,0,0,0,0,0,4.150151444,0,0,0,0,0,0,0,0,8.300365148,0,0,0,0,0,0,62.25574864,0,0,0,0,0,0,0,0,4.150151444,0,16.59948664,4.150151444,0,0,4.150151444,0,0,0,4.150151444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.150151444,0,0,0,0,0,0,0,0,0,4.150151444,0.003992573,0,0.270808175,0,0.332692642,0.002664872,0.013671182,1.686086536,0,0.053016072,0,0,0,0,0.0164654,0.026166895,0.002394096,0.201611289,0.029897491,0.0741749,0
4b5d1a43-7963-4997-93c5-d395c08e31d0,19,Female,Parenting,0.21,-2220.363494,-2391.840273,Astrocyte,,0,0,8.199198709,0,1.639793773,19.67759382,0,0,0,0,0,1.639793773,0,0,0,0,1.639793773,0,0,0,0,6.559272478,0,1.639793773,0,0,1.639793773,0,1.639793773,0,0,0,0,0,0,0,0,11.47958088,3.279667217,0,0,1.639793773,0,0,0,1.639793773,0,0,0,0,0,0,0,0,1.639793773,0,1.639793773,0,0,0,0,0,3.279667217,0,0,0,0,1.639793773,0,0,0,0,0,0,0,0,0,0,0,16.39802698,0,0,0,0,0,0,0,1.639793773,0,1.639793773,0,0,0,0,0,0,1.639793773,1.639793773,3.279667217,0,0,0,0,1.639793773,1.639793773,0,0,0,1.639793773,1.639793773,0,0,0,0,8.199198709,0,0,0,0,3.279667217,0,1.639793773,0,0,3.279667217,0,3.279667217,1.639793773,1.639793773,0,0,0,1.639793773,0,1.639793773,0,0,0,0,1.639793773,0.023778489,0,0.020703256,0.00530467,0.026800331,0.031290459,0.013137289,0,0.088438763,0.009378152,0.003404397,0,0,0,0.033413189,0.032856531,0.003484572,0,0.039264278,0,0
61106e94-bf3b-44d1-a75b-2a3a4cdf3aed,19,Female,Parenting,0.21,-2216.611639,-2423.927278,Excitatory,E-13,0.724725562,0,0.724725562,0.724725562,0.724725562,0.724725562,5.073233795,2.174241754,1.449458016,0.724725562,2.898970955,3.623703748,0,0,0.724725562,0,0.724725562,0,0,1.449458016,0,22.46929263,0.724725562,1.449458016,0.724725562,0.724725562,0,0.724725562,2.174241754,0,0.724725562,1.449458016,0.724725562,2.174241754,0,0.724725562,0,2.898970955,1.449458016,0.724725562,0,1.449458016,7.972221777,0,0,0,0.724725562,0.724725562,0,6.522635169,0,2.898970955,5.797981839,0,10.87134701,0,0.724725562,0,0,0,0.724725562,3.623703748,11.59505302,2.898970955,1.449458016,0,0.724725562,1.449458016,3.623703748,1.449458016,0,0,1.449458016,0.724725562,0,0.724725562,2.174241754,0.724725562,0.724725562,3.623703748,0,0,1.449458016,1.449458016,5.073233795,0,1.449458016,1.449458016,1.449458016,0,0.724725562,0.724725562,1.449458016,0,0.724725562,0,3.623703748,0,17.3950088,6.522635169,0.724725562,0.724725562,0,2.174241754,2.174241754,5.073233795,0,2.898970955,0,0,0,0.724725562,0.724725562,5.797981839,1.449458016,0.724725562,0.724725562,1.449458016,0,18.84266498,0,0,2.174241754,0.724725562,2.174241754,0,0,0.724725562,0,11.59505302,6.522635169,0,0.724725562,3.623703748,2.174241754,3.623703748,2.898970955,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044953584,0.176947254,0,0.075120146,0,0,0.010605599,0,0,0.019647127,0.005396109
576c9da4-359d-44cd-9bdb-de5efe365918,12,Male,Parenting,0.21,2642.509778,932.5620055,OD Mature 2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.49476243,0,0,0,0,0,0,0,0,0,0,10.49476243,0,0,0,0,0,0,0,31.48628126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.49476243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.48628126,0,0,0,0,0,0,125.9404402,0,0,0,0,0,10.49476243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.49476243,0,0,94.45528969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.48628126,0.087769807,0,0.02265654,0.006375603,0,0.073860827,0.019924443,1.578932647,0,0.018717343,0,0,0,0,0,0,0.01541389,0.01925582,0.135235595,0,0
0259ff49-ad21-4f65-81b4-2896ae2d0d65,12,Male,Parenting,0.21,2696.578271,587.9230938,OD Immature 1,,0,0,0.64213932,1.284230889,0.64213932,0.64213932,2.568535323,0,0,0,4.494902616,3.210658307,0.64213932,0.64213932,0,0,1.926375148,0.64213932,0,0,0,5.137054782,0,1.926375148,0.64213932,0.64213932,2.568535323,0,0.64213932,0,0,0,0,3.852773261,0.64213932,0,0,16.0529689,1.926375148,0.64213932,0,0,9.631633575,0,1.284230889,0.64213932,3.210658307,2.568535323,0.64213932,1.926375148,0,2.568535323,2.568535323,1.926375148,12.84203682,0,1.284230889,0,5.779224247,0.64213932,5.779224247,1.926375148,2.568535323,0.64213932,0.64213932,0.64213932,3.210658307,0.64213932,4.494902616,0,0.64213932,0.64213932,0,0,0,0.64213932,0,3.210658307,0.64213932,0.64213932,0.64213932,1.284230889,1.284230889,0.64213932,3.210658307,1.284230889,1.926375148,1.284230889,0.64213932,0.64213932,0,1.284230889,1.926375148,1.284230889,0.64213932,0.64213932,8.347597419,0.64213932,15.40967576,0,21.19218172,0.64213932,0,4.494902616,1.926375148,2.568535323,0.64213932,0,0.64213932,1.284230889,0.64213932,0.64213932,5.137054782,1.284230889,4.494902616,0.64213932,0,0,0,0,0,0.64213932,0.64213932,0,3.210658307,5.137054782,0.64213932,0,3.852773261,0.64213932,8.347597419,0.64213932,1.284230889,3.852773261,1.284230889,2.568535323,7.705625887,0,1.284230889,0,0,0,0,0.128067273,0,0,0,0,0.056211763,0,0.008395038,0,0,0.232287378,0,0,0,0,0,0,0
36762d4f-2487-4b99-aaf5-7d79a55e126c,12,Male,Parenting,0.21,2707.640756,548.0276216,Inhibitory,I-4,3.878766128,0,3.878766128,0,0,0,0,0,3.878766128,0,0,0,0,0,0,0,0,0,0,0,0,7.757698707,3.878766128,0,7.757698707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.878766128,0,0,27.15140015,0,0,3.878766128,0,0,0,0,0,3.878766128,11.63572019,0,23.27168907,0,0,0,0,7.757698707,0,0,7.757698707,0,0,0,0,0,15.51581464,0,0,0,0,0,0,0,3.878766128,3.878766128,0,0,0,0,3.878766128,7.757698707,7.757698707,0,0,7.757698707,0,0,0,3.878766128,0,0,3.878766128,3.878766128,11.63572019,0,19.3938866,0,0,0,0,0,0,0,0,0,0,0,0,0,11.63572019,0,0,7.757698707,0,0,0,3.878766128,0,0,0,0,0,7.757698707,0,0,0,0,11.63572019,0,0,3.878766128,0,3.878766128,0,0,0,0,0,0.003245453,0.00529842,0,0,0,0,0,0.095567146,0.020157907,0,0,0,0,0,0,0,0.015763493,0,0.004076031,0
4a296041-cc10-4c43-ace3-d3fd30d9586c,12,Male,Parenting,0.21,2714.237645,551.9483161,Microglia,,0,0,0,0,0,1.46649364,0,0,0,0,1.46649364,1.46649364,0,0,0,0,0,1.46649364,0,0,0,2.932964261,1.46649364,0,0,0,0,0,0,0,2.932964261,0,0,0,0,0,0,5.865939938,5.865939938,0,0,0,11.7320988,0,0,0,0,0,0,1.46649364,1.46649364,0,1.46649364,1.46649364,5.865939938,0,0,0,1.46649364,0,0,0,2.932964261,0,0,1.46649364,4.39945592,0,7.332397885,0,0,1.46649364,0,0,1.46649364,0,1.46649364,0,0,1.46649364,0,0,1.46649364,2.932964261,0,0,0,5.865939938,0,4.39945592,0,1.46649364,1.46649364,0,0,0,1.46649364,1.46649364,4.39945592,0,1.46649364,2.932964261,0,1.46649364,2.932964261,5.865939938,0,1.46649364,1.46649364,2.932964261,0,0,32.26595533,0,1.46649364,1.46649364,2.932964261,2.932964261,0,0,0,0,0,0,1.46649364,0,1.46649364,0,1.46649364,0,4.39945592,0,0,2.932964261,0,1.46649364,0,0,0,2.932964261,0.075162232,0,0.02555038,0.035945719,0.017745522,0.013229207,0,0,0,0,0,0,0.051017627,0,0.01902397,0,0.020475306,0.142504712,0.039147028,0.001843835,0.007306184
a81bbc13-ba83-4396-b121-8ca725ee916e,12,Male,Parenting,0.21,2720.060427,598.0176728,Inhibitory,I-1,1.248122644,0,8.736884088,0,0,0,2.49623004,4.992527007,0,0,1.248122644,1.248122644,0,0,0,1.248122644,0,0,0,1.248122644,0,6.240690764,3.744385829,0,2.49623004,0,2.49623004,2.49623004,0,0,4.992527007,0,0,2.49623004,1.248122644,0,0,3.744385829,3.744385829,1.248122644,0,0,1.248122644,0,1.248122644,0,1.248122644,1.248122644,0,0,0,0,2.49623004,0,16.22661707,0,0,0,1.248122644,0,0,1.248122644,14.97717529,0,0,3.744385829,1.248122644,0,0,0,0,0,0,0,0,0,0,1.248122644,0,6.240690764,0,0,0,1.248122644,1.248122644,1.248122644,0,0,0,2.49623004,0,1.248122644,1.248122644,1.248122644,0,0,2.49623004,0,18.71968621,6.240690764,1.248122644,1.248122644,3.744385829,0,1.248122644,0,0,0,0,1.248122644,1.248122644,0,0,0,0,0,0,1.248122644,0,0,0,1.248122644,0,0,3.744385829,0,2.49623004,0,0,0,1.248122644,2.49623004,1.248122644,1.248122644,0,0,2.49623004,1.248122644,0,2.49623004,0,0,0,0,0.041640842,0,0,0,0,0.263484737,0,0.426461321,0.062806006,0,0,0,0,0,0,0,1.291342445
0cc68c5c-84c3-4aa6-97d3-ee9a4042a402,12,Male,Parenting,0.21,2722.224703,635.4617908,Endothelial 1,,0,0,3.206781932,0,0,1.603394602,0,1.603394602,0,0,1.603394602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.016957029,1.603394602,0,0,0,0,0,0,0,0,0,3.206781932,0,0,0,0,1.603394602,0,0,1.603394602,0,0,0,1.603394602,52.91380705,0,3.206781932,0,0,0,0,0,0,0,4.810185524,0,0,0,0,0,19.23951028,0,1.603394602,0,0,4.810185524,1.603394602,0,0,1.603394602,0,1.603394602,0,4.810185524,1.603394602,1.603394602,16.03334724,0,0,0,0,0,0,0,0,0,1.603394602,0,0,0,0,0,0,0,0,0,3.206781932,0,0,0,0,0,4.810185524,0,0,0,0,9.619400498,0,0,0,0,0,1.603394602,0,0,0,16.03334724,1.603394602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.22362449,0.111237785,0,0.041967085,0.014925583,0,0.068151857,0.007379944,0,0,0.000241939,0,0,0,0,0.03033867,0,0.00272213,0,0.069205047,0.003931775,0
e9b23d97-9ed1-4d5e-9a17-4e1ed379af3b,12,Male,Parenting,0.21,2720.267678,522.0379714,OD Mature 2,,0,0,0,0,1.012704418,3.038127247,1.012704418,0,0,0,1.012704418,1.012704418,2.025380477,0,2.025380477,1.012704418,0,0,0,0,0,1.012704418,0,0,0,3.038127247,0,2.025380477,0,0,0,2.025380477,1.012704418,2.025380477,0,0,0,1.012704418,1.012704418,0,0,1.012704418,4.050798002,0,0,16.20283406,2.025380477,0,0,1.012704418,0,0,4.050798002,0,3.038127247,1.012704418,0,0,1.012704418,1.012704418,15.19198154,1.012704418,1.012704418,1.012704418,0,0,2.025380477,0,7.088909938,0,0,1.012704418,1.012704418,0,1.012704418,3.038127247,4.050798002,2.025380477,0,1.012704418,0,0,23.29405442,4.050798002,2.025380477,0,1.012704418,1.012704418,1.012704418,0,0,4.050798002,0,4.050798002,1.012704418,0,4.050798002,0,8.101647257,4.050798002,1.012704418,1.012704418,7.088909938,2.025380477,1.012704418,1.012704418,0,0,0,3.038127247,0,0,2.025380477,0,8.101647257,0,0,72.90945503,0,0,0,0,1.012704418,0,6.076198384,0,5.063592401,0,0,0,3.038127247,0,0,0,0,0,1.012704418,4.050798002,0,37.46803478,0.05535604,0,0.023127363,0.017075517,0,0.018423706,0,0.882001651,0,0,0,0,0,0,0.015417865,0,0.010628404,0,0.02463456,0.006949522,0
e39a2271-2e4f-4d5d-8f87-85195ce756f0,24,Female,Virgin Parenting,0.11,3273.585966,-3188.371063,Ambiguous,,0,0,3.513879903,0,0,0,3.513879903,0,0,0,0,5.856460841,1.171300838,0,0,0,1.171300838,0,0,5.856460841,8.198986892,28.11387413,2.342566067,0,0,5.856460841,1.171300838,2.342566067,0,0,1.171300838,0,1.171300838,1.171300838,0,0,3.513879903,18.74240241,11.71159361,2.342566067,1.171300838,0,0,1.171300838,0,0,0,3.513879903,0,1.171300838,0,0,4.685124764,2.342566067,0,1.171300838,0,0,12.8835331,0,0,12.8835331,2.342566067,0,2.342566067,2.342566067,1.171300838,1.171300838,25.76701856,0,0,0,0,0,0,0,2.342566067,0,2.342566067,0,0,0,0,1.171300838,4.685124764,1.171300838,0,15.22557141,0,0,3.513879903,4.685124764,2.342566067,1.171300838,1.171300838,0,8.198986892,0,17.56949101,0,22.25412486,1.171300838,0,3.513879903,1.171300838,1.171300838,0,0,0,10.5425031,1.171300838,0,0,0,3.513879903,0,0,8.198986892,0,21.08513203,0,0,0,0,3.513879903,8.198986892,4.685124764,1.171300838,1.171300838,0,0,0,0,1.171300838,2.342566067,11.71159361,7.02786388,1.171300838,0,0,0.316830873,0.035759678,0,0,0,0.04763259,0.090608806,0,0.157153571,0,0,0,0.328525822,0.454487523,0,0.160301891,0,0.494169957,0.743492165,0.009895879,0
418b7dec-4887-4ae6-809a-e4936f10601c,24,Female,Virgin Parenting,0.11,3282.778379,-3219.958181,Excitatory,E-4,0.735681362,0,0.735681362,0.735681362,0,1.471325782,30.16018303,0,0,0.735681362,0.735681362,0.735681362,0,0.735681362,0.735681362,0,1.471325782,0,0,0,8.828109805,16.92255823,4.414021798,1.471325782,0.735681362,6.621141059,1.471325782,0.735681362,0,0,5.885413077,0.735681362,0,1.471325782,0,1.471325782,0,8.828109805,2.20700768,0,0.735681362,0.735681362,0.735681362,0,0,3.678320813,0,0,0,11.77026766,0,0.735681362,25.01357257,0.735681362,2.20700768,7.356799837,0,0,2.20700768,0.735681362,2.942666112,9.563309388,3.678320813,0,0,0,0.735681362,0.735681362,11.0364939,0.735681362,0,0,0,0,0,3.678320813,2.20700768,0,0,1.471325782,0,0,5.149785951,0.735681362,13.24295165,0.735681362,6.621141059,1.471325782,1.471325782,0,0,0.735681362,0,0.735681362,0,0,2.942666112,4.414021798,16.92255823,0,0,1.471325782,0.735681362,1.471325782,0,13.24295165,0,4.414021798,0,5.885413077,0,1.471325782,0,0.735681362,2.942666112,0,0,5.149785951,1.471325782,57.38482731,0.735681362,0,0,0,1.471325782,0,2.20700768,0,0,0,13.24295165,2.942666112,1.471325782,0,0.735681362,2.20700768,2.20700768,0,0,4.414021798,0,0.024738374,0,0,0.039697501,0,0.029496798,0,0,0,0.015936117,0,0.008956634,0.476148332,0,0.041614459,0,0.055212677,0,0.000242192,0
6b1eef06-377c-4c13-8b78-dfa293b9f58f,24,Female,Virgin Parenting,0.11,3285.496469,-3294.461903,OD Mature 2,,0,0,0,0,0,0,0,0,0,0,0,1.18247863,1.18247863,1.18247863,0,0,0,0,0,0,0,1.18247863,1.18247863,0,0,0,0,1.18247863,0,0,0,1.18247863,1.18247863,0,1.18247863,0,1.18247863,2.364960728,0,0,0,0,1.18247863,0,0,52.02735926,0,0,0,0,0,1.18247863,0,0,4.729939019,0,0,0,0,0,5.91241812,0,0,0,0,0,0,1.18247863,2.364960728,0,0,0,0,0,0,7.095058657,0,0,0,1.18247863,0,0,56.75638464,1.18247863,2.364960728,0,1.18247863,0,0,0,0,2.364960728,0,7.095058657,0,0,1.18247863,0,3.547471647,0,0,0,2.364960728,0,0,0,1.18247863,1.18247863,0,3.547471647,0,0,1.18247863,0,1.18247863,0,0,74.49183813,0,1.18247863,0,0,0,0,3.547471647,0,3.547471647,0,0,0,0,0,0,0,0,0,0,0,0,9.459236905,0.048293758,0,0.021283464,0.024219406,0,0.00978171,0.007079371,0.474076423,0,0,0.011702912,0,0,0,0.030761052,0.001379946,0,0,0.027507499,0.007717499,0
d689e088-155a-47d0-b250-befb8b6384c0,24,Female,Virgin Parenting,0.11,3290.090094,-3177.974276,Inhibitory,I-8,0,0,0.640400904,1.280814682,0,4.482895896,3.202134994,0,0,0,0,1.280814682,0.640400904,0.640400904,0.640400904,0,0,1.280814682,0.640400904,0,0,14.09037388,0,0.640400904,1.921258574,27.53645362,2.561639835,1.280814682,1.280814682,0,0.640400904,0,2.561639835,1.280814682,0,1.921258574,0.640400904,12.16739913,1.280814682,0,0,0,3.202134994,0.640400904,0,1.280814682,1.280814682,0.640400904,0.640400904,0.640400904,0,1.280814682,14.72895971,5.12336292,34.57951306,1.921258574,0,0,1.280814682,0.640400904,0,6.404231689,7.044517486,1.280814682,0.640400904,3.202134994,3.202134994,0.640400904,13.44774274,0,0.640400904,0.640400904,0,1.280814682,1.280814682,0.640400904,0.640400904,1.280814682,0,0.640400904,0,0,0,1.280814682,3.202134994,0.640400904,1.280814682,5.763788204,1.280814682,0,0.640400904,1.921258574,0,1.280814682,0,0.640400904,5.12336292,3.842504132,35.86379141,21.13604352,1.280814682,3.202134994,0,1.280814682,1.280814682,5.763788204,0,3.842504132,1.921258574,1.280814682,0.640400904,0,0.640400904,2.561639835,4.482895896,0,0,0.640400904,0,0,0.640400904,0.640400904,0,0,3.202134994,0,0.640400904,0,0,0,7.685003544,0.640400904,1.921258574,0,0,0,1.280814682,1.280814682,0.640400904,0,0,0.070478625,0,0.049781705,0.025543296,0,0.129072943,0,0.15521016,0,0.015152293,0,0,0.88174166,0,0.050482931,0,0,0,0,0.056133942
181b1336-e82b-4eaa-899d-0f41d003741d,24,Female,Virgin Parenting,0.11,3288.329345,-3204.412491,Inhibitory,I-4,0,0,0,1.44303675,0,1.44303675,5.772203502,4.329175222,0,0,0,0,0,0,0,0,0,0,0,7.215235168,0,14.43121066,0,1.44303675,0,0,0,0,1.44303675,0,0,0,0,2.886064458,0,0,0,25.97739432,0,0,0,1.44303675,24.53289152,0,2.886064458,0,2.886064458,1.44303675,0,0,0,5.772203502,10.10196874,1.44303675,15.87329891,1.44303675,1.44303675,0,7.215235168,0,1.44303675,8.658284632,1.44303675,0,0,1.44303675,0,0,24.53289152,0,2.886064458,0,0,0,1.44303675,0,1.44303675,0,0,1.44303675,0,0,4.329175222,0,2.886064458,0,1.44303675,1.44303675,1.44303675,1.44303675,0,0,0,1.44303675,0,0,8.658284632,0,37.52121706,4.329175222,0,0,0,4.329175222,2.886064458,11.54295892,0,5.772203502,0,5.772203502,0,1.44303675,1.44303675,1.44303675,8.658284632,0,1.44303675,7.215235168,0,1.44303675,0,0,0,0,1.44303675,0,0,0,0,0,8.658284632,1.44303675,0,1.44303675,0,2.886064458,0,5.772203502,0,0,0,0.03004453,0,0,0,0.040380012,0.028487458,0,0.161897989,0,0.013900413,0,0.123225618,0.947914991,0,0.028679298,0.020249992,0,0,0,0
ab3fe70f-5a82-45d2-94e6-78c2ad1fcd96,24,Female,Virgin Parenting,0.11,3301.041776,-3226.109176,Inhibitory,I-34,0,0,0,6.606765008,0,9.909378253,3.303383001,0,0,0,0,0,0,3.303383001,0,0,0,0,0,0,0,19.82092405,0,0,3.303383001,36.33361117,0,3.303383001,0,0,0,0,0,0,0,0,0,3.303383001,0,0,0,0,0,0,0,0,23.12126056,26.42837004,0,3.303383001,0,0,6.606765008,3.303383001,29.73264929,0,0,0,0,0,3.303383001,0,3.303383001,6.606765008,0,3.303383001,6.606765008,3.303383001,0,0,0,0,0,3.303383001,0,0,6.606765008,3.303383001,0,0,0,0,6.606765008,3.303383001,0,16.51862434,3.303383001,0,3.303383001,0,0,0,0,0,0,0,0,0,42.94404189,3.303383001,3.303383001,0,0,0,13.21346616,0,0,0,0,0,3.303383001,0,0,0,0,0,3.303383001,0,0,3.303383001,3.303383001,0,0,0,0,6.606765008,0,0,0,0,3.303383001,3.303383001,0,3.303383001,3.303383001,0,0,0,0,0,0,0,0,0.394954364,0.065388489,0.976286937,0,0,0.257453691,0,0,0,0.133222007,0.893346059,0,0.024318461,0,0.270778914,0.097379897,0,0.077469536
dc86a9e2-6538-4fe7-b5ea-34081cc3ea0d,24,Female,Virgin Parenting,0.11,3303.101566,-3186.145344,Inhibitory,I-10,0,0,0,0,0,0,9.085559596,7.94973137,0,0,4.542682478,1.135698782,0,0,1.135698782,0,0,0,1.135698782,5.678362673,0,1.135698782,1.135698782,0,0,9.085559596,2.271372511,1.135698782,0,0,1.135698782,0,0,2.271372511,0,0,2.271372511,2.271372511,0,0,0,0,22.71373706,0,0,0,4.542682478,0,0,0,0,0,11.35662879,1.135698782,18.16902395,2.271372511,0,0,6.814118627,0,0,1.135698782,5.678362673,0,0,1.135698782,2.271372511,0,13.62850687,1.135698782,1.135698782,0,0,0,0,0,1.135698782,1.135698782,0,1.135698782,0,0,0,1.135698782,3.40707052,1.135698782,0,23.84848985,3.40707052,0,0,0,0,0,1.135698782,0,3.40707052,0,31.80197551,4.542682478,0,1.135698782,0,1.135698782,3.40707052,10.22018454,0,2.271372511,0,6.814118627,1.135698782,1.135698782,1.135698782,0,0,1.135698782,0,1.135698782,0,0,1.135698782,0,0,0,4.542682478,1.135698782,0,0,1.135698782,0,10.22018454,1.135698782,0,2.271372511,7.94973137,1.135698782,1.135698782,0,1.135698782,1.135698782,0,0,0,3.613281969,0.186096433,0,0,0,0,0.916328683,0,0,0.487407613,0.11341739,0,0,0,0,0,0,1.521157631
26acb870-9c0e-4bc8-b1c3-7d0ced937d2b,24,Female,Virgin Parenting,0.11,3308.184799,-3269.581439,Inhibitory,I-10,0.70686825,0,0.70686825,0.70686825,0,0,9.896825595,7.068633704,0,0,4.241191162,0,0,0,0.70686825,0.70686825,0.70686825,0,0,0.70686825,0,9.188259544,1.41373729,1.41373729,0,4.948123813,5.654876495,0,0,0,0.70686825,0,0.70686825,2.120613622,0,0.70686825,1.41373729,3.534297383,0,0,0,0.70686825,34.6369067,0,1.41373729,0.70686825,3.534297383,0.70686825,0,0.70686825,0,0.70686825,12.01667316,2.120613622,14.84528299,0,0,0.70686825,21.91395205,0,1.41373729,0,4.241191162,0,4.241191162,0,3.534297383,1.41373729,9.188259544,0,0,0.70686825,0.70686825,0,0,0,0.70686825,1.41373729,0,1.41373729,0.70686825,0,0.70686825,5.654876495,4.948123813,0,0.70686825,10.60379373,0,0.70686825,0.70686825,2.120613622,0.70686825,0.70686825,0,0.70686825,4.241191162,0,38.17418771,6.361731947,0,2.120613622,0,2.827454177,0.70686825,12.01667316,0.70686825,2.120613622,0,4.241191162,0,0,0,1.41373729,1.41373729,0,0,2.827454177,0,1.41373729,0,0,0,1.41373729,0.70686825,0,0,0,2.120613622,1.41373729,9.188259544,1.41373729,3.534297383,0.70686825,20.4980961,1.41373729,0,1.41373729,0.70686825,0,0,0,0,1.181925913,1.040281069,0,0,0,0,0.669244677,0,0,0.757518884,0,0,0,0,0,0,0,0
3ea21398-9eb8-4355-8a87-03e594f649f8,24,Female,Virgin Parenting,0.11,3308.297103,-3252.832825,Excitatory,E-8,0,0,0,0,0,0,0,0,0,0,21.87178185,0,0,0,0,0,0,0,0,0,0,27.34001006,5.467701977,0,0,10.93438379,0,0,0,0,10.93438379,0,5.467701977,0,0,0,0,10.93438379,0,0,0,0,5.467701977,5.467701977,0,0,16.40203349,0,0,0,0,5.467701977,0,0,0,5.467701977,0,0,10.93438379,0,0,0,16.40203349,0,0,0,0,0,16.40203349,10.93438379,0,0,0,0,0,0,0,0,0,0,0,0,5.467701977,10.93438379,21.87178185,0,0,5.467701977,0,0,0,0,5.467701977,0,0,0,5.467701977,0,38.27353556,0,0,16.40203349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.40203349,0,0,0,0,5.467701977,16.40203349,0,0,0,0,10.93438379,0,0,0,0,0,0,0,0,0,0.197302805,0,0.005335457,0.037564251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018918623,0,0
a8b5e051-293a-434a-b0f7-b14a0803443f,24,Female,Virgin Parenting,0.11,3309.150705,-3226.151458,Inhibitory,I-10,0,0.892605074,1.785159043,2.677731335,0,0,16.06475274,2.677731335,0,0,0.892605074,0,0,0,0,0,0.892605074,1.785159043,0,0,0,14.2826969,0.892605074,8.925902388,0.892605074,4.462984899,0.892605074,0,0,0,0,1.785159043,0.892605074,1.785159043,0,0.892605074,0,4.462984899,1.785159043,0.892605074,0,0.892605074,31.24036872,0,0,0,10.71116231,2.677731335,0,0,0,1.785159043,4.462984899,2.677731335,23.20471648,0,0.892605074,0,0,0.892605074,0.892605074,2.677731335,0.892605074,0,1.785159043,0.892605074,0,2.677731335,11.60375638,0,0.892605074,1.785159043,1.785159043,0.892605074,0,0.892605074,8.033374181,8.033374181,0,0.892605074,0,0,0,16.95973813,0.892605074,0.892605074,0,11.60375638,2.677731335,0,0,0.892605074,0,0,0,0,6.248030296,0,49.98001982,4.462984899,2.677731335,7.140667188,0.892605074,0,4.462984899,24.10151881,0.892605074,2.677731335,0,4.462984899,1.785159043,0.892605074,0,3.570355684,7.140667188,0,0,0.892605074,0,0,0.892605074,0,0,0,0.892605074,1.785159043,0.892605074,0,0.892605074,0,15.17335056,0,0.892605074,0.892605074,6.248030296,7.140667188,2.677731335,5.355504053,0,0,0,0,0,2.199631767,0.644674656,0.05534632,0,0,0,0,0,0,0.274001678,0.532145465,0,0.04811998,0,0,0,0,1.08578721
